SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG1802	26	0.000000	117	7.9414669547299033E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8250591272192753E+02	8.5945780958032916E-02	4.8959913862648266E-02	1.0913457204871750E+00	3.0815401761575565E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1738	26	0.000000	53	8.0851630806818509E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8303435271792637E+02	-5.2635242561946793E-02	3.0127392110029339E-02	9.3959432110544716E-01	3.0523208098856522E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1739	26	0.000000	54	8.0851630806818509E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8303435271792637E+02	-5.2635242561946793E-02	3.0127392110029339E-02	9.3959432110544716E-01	3.0523208098856522E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1741	26	0.000000	56	8.0851630806818509E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8303435271792637E+02	-5.2635242561946793E-02	3.0127392110029339E-02	9.3959432110544716E-01	3.0523208098856522E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1743	26	0.000000	58	8.0851630806818509E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8303435271792637E+02	-5.2635242561946793E-02	3.0127392110029339E-02	9.3959432110544716E-01	3.0523208098856522E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2222	26	0.000000	537	8.2776742621167160E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8353061988160209E+02	3.1244665355699697E-02	1.7997045427355213E-02	1.0408930654917135E+00	3.0140422046849258E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2223	26	0.000000	538	8.2776742621167160E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8353061988160209E+02	3.1244665355699697E-02	1.7997045427355213E-02	1.0408930654917135E+00	3.0140422046849258E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2225	26	0.000000	540	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2226	26	0.000000	541	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2227	26	0.000000	542	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2228	26	0.000000	543	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2229	26	0.000000	544	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2230	26	0.000000	545	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2231	26	0.000000	546	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2232	26	0.000000	547	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2233	26	0.000000	548	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2234	26	0.000000	549	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2235	26	0.000000	550	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2236	26	0.000000	551	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2237	26	0.000000	552	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2238	26	0.000000	553	8.5117127037155571E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8328488606891528E+02	-4.1637686261314075E-02	2.4165590863123466E-02	9.4791232673281967E-01	2.9687822189458921E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2239	26	0.000000	554	8.6816295750189898E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8330128380897281E+02	-4.1334933348723422E-02	2.4120323059072392E-02	9.4820282421468793E-01	2.9367585564197807E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2240	26	0.000000	555	8.6816295750189898E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8330128380897281E+02	-4.1334933348723422E-02	2.4120323059072392E-02	9.4820282421468793E-01	2.9367585564197807E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2573	26	0.000000	888	8.7319203371336029E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8345193527547838E+02	3.4632283220896821E-02	2.0241342248616907E-02	1.0615344945723109E+00	2.9274105429463049E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2255	26	0.000000	570	8.7904856609114956E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8332445445556436E+02	-4.0703950635512291E-02	2.3834074609647211E-02	9.4873831414946086E-01	2.9165977527600582E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2256	26	0.000000	571	8.7904856609114956E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8332445445556436E+02	-4.0703950635512291E-02	2.3834074609647211E-02	9.4873831414946086E-01	2.9165977527600582E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2257	26	0.000000	572	8.7904856609114956E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8332445445556436E+02	-4.0703950635512291E-02	2.3834074609647211E-02	9.4873831414946086E-01	2.9165977527600582E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2204	26	0.000000	519	8.8996976716586906E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8333903624977279E+02	-4.0417629742089636E-02	2.3747805309374159E-02	9.4984807361696999E-01	2.8966413270088260E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2205	26	0.000000	520	8.8996976716586906E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8333903624977279E+02	-4.0417629742089636E-02	2.3747805309374159E-02	9.4984807361696999E-01	2.8966413270088260E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2206	26	0.000000	521	8.8996976716586906E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8333903624977279E+02	-4.0417629742089636E-02	2.3747805309374159E-02	9.4984807361696999E-01	2.8966413270088260E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2207	26	0.000000	522	8.8996976716586906E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8333903624977279E+02	-4.0417629742089636E-02	2.3747805309374159E-02	9.4984807361696999E-01	2.8966413270088260E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2241	26	0.000000	556	8.9445395010902429E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8331913505600528E+02	-4.1261003089575171E-02	2.4277377907645642E-02	9.4829302932842463E-01	2.8885241723219379E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2242	26	0.000000	557	8.9445395010902429E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8331913505600528E+02	-4.1261003089575171E-02	2.4277377907645642E-02	9.4829302932842463E-01	2.8885241723219379E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2243	26	0.000000	558	8.9445395010902429E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8331913505600528E+02	-4.1261003089575171E-02	2.4277377907645642E-02	9.4829302932842463E-01	2.8885241723219379E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2217	26	0.000000	532	9.0946659883306635E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8335765675254572E+02	-4.0069401472528361E-02	2.3686632411322437E-02	9.5019632699304790E-01	2.8616668321392664E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1788	26	0.000000	103	9.1788951455172407E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8327480239219835E+02	-4.2639798315121581E-02	2.5271790437662471E-02	9.5739865508828437E-01	2.8468085431885699E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1792	26	0.000000	107	9.1788951455172407E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8327480239219835E+02	-4.2639798315121581E-02	2.5271790437662471E-02	9.5739865508828437E-01	2.8468085431885699E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1793	26	0.000000	108	9.1788951455172407E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8327480239219835E+02	-4.2639798315121581E-02	2.5271790437662471E-02	9.5739865508828437E-01	2.8468085431885699E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1795	26	0.000000	110	9.1788951455172407E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8327480239219835E+02	-4.2639798315121581E-02	2.5271790437662471E-02	9.5739865508828437E-01	2.8468085431885699E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1796	26	0.000000	111	9.1788951455172407E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8327480239219835E+02	-4.2639798315121581E-02	2.5271790437662471E-02	9.5739865508828437E-01	2.8468085431885699E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2247	26	0.000000	562	9.2090067762502836E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8334326877111835E+02	-4.0848670181602389E-02	2.4232688177129511E-02	9.4871835043628749E-01	2.8415326965591521E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2248	26	0.000000	563	9.2090067762502836E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8334326877111835E+02	-4.0848670181602389E-02	2.4232688177129511E-02	9.4871835043628749E-01	2.8415326965591521E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2250	26	0.000000	565	9.2090067762502836E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8334326877111835E+02	-4.0848670181602389E-02	2.4232688177129511E-02	9.4871835043628749E-01	2.8415326965591521E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2251	26	0.000000	566	9.2090067762502836E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8334326877111835E+02	-4.0848670181602389E-02	2.4232688177129511E-02	9.4871835043628749E-01	2.8415326965591521E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2252	26	0.000000	567	9.2090067762502836E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8334326877111835E+02	-4.0848670181602389E-02	2.4232688177129511E-02	9.4871835043628749E-01	2.8415326965591521E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2208	26	0.000000	523	9.3562377518290663E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8337405638186328E+02	-4.0010995912489175E-02	2.3843101270232762E-02	9.5026708544586025E-01	2.8160037983673987E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2211	26	0.000000	526	9.3562377518290663E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8337405638186328E+02	-4.0010995912489175E-02	2.3843101270232762E-02	9.5026708544586025E-01	2.8160037983673987E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1856	26	0.000000	171	9.6136539714974378E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8322019380825998E+02	-4.8451707750792890E-02	2.9099189160233976E-02	9.5262471344424693E-01	2.7724032714304463E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2181	26	0.000000	496	9.9004215547424779E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8296256327720823E+02	-6.0433633814687783E-02	3.6607583983110432E-02	9.2657853261835699E-01	2.7253060648830059E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2182	26	0.000000	497	9.9004215547424779E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8296256327720823E+02	-6.0433633814687783E-02	3.6607583983110432E-02	9.2657853261835699E-01	2.7253060648830059E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2563	26	0.000000	878	9.9933432037048631E-02	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8374094169788066E+02	2.8187043176624314E-02	1.7121259433620702E-02	1.0490822291728865E+00	2.7103640318415869E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2111	26	0.000000	426	1.0108300993707631E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8363283660576110E+02	3.1174005578417610E-02	1.8999756438247997E-02	1.0379436604079002E+00	2.6920873679920092E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1780	26	0.000000	95	1.0203665612977242E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8332564390489358E+02	-4.2574118025501852E-02	2.6020375938793121E-02	9.5716351052838800E-01	2.6770974832884047E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2539	26	0.000000	854	1.0233312259741045E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8385953051753506E+02	-2.5003954448767161E-02	1.5295102256595030E-02	9.5866710464540283E-01	2.6724687060024728E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1937	26	0.000000	252	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1938	26	0.000000	253	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1939	26	0.000000	254	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1940	26	0.000000	255	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1941	26	0.000000	256	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1942	26	0.000000	257	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1943	26	0.000000	258	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1944	26	0.000000	259	1.0237160428741421E-01	8.0906200245304516E-01	1338	-8.8193353861016203E+02	-8.8217022878817727E+02	1.3730325472897020E-01	8.3998833432043146E-02	1.1509629423667624E+00	2.6718689622364962E+00	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
