SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG2072	26	0.000000	387	8.8925594081958104E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8481145122372918E+03	1.0027563291130294E-01	5.8904828917859739E-02	1.1203754435731972E+00	2.8979375726670771E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1731	26	0.000000	46	9.0040957021362500E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8479647924945923E+03	1.2453913083340333E-01	7.3413285056295047E-02	1.1624972986662885E+00	2.8778115064495791E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1733	26	0.000000	48	9.1172624323767937E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8479631632890175E+03	-1.1962091804861932E-01	7.0762210122163854E-02	8.6782890433799964E-01	2.8576661118004014E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1734	26	0.000000	49	9.1172624323767937E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8479631632890175E+03	-1.1962091804861932E-01	7.0762210122163854E-02	8.6782890433799964E-01	2.8576661118004014E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1735	26	0.000000	50	9.1172624323767937E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8479631632890175E+03	-1.1962091804861932E-01	7.0762210122163854E-02	8.6782890433799964E-01	2.8576661118004014E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1736	26	0.000000	51	9.1172624323767937E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8479631632890175E+03	-1.1962091804861932E-01	7.0762210122163854E-02	8.6782890433799964E-01	2.8576661118004014E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2029	26	0.000000	344	9.1609552023952712E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8482160367032589E+03	9.2156791622748035E-02	5.4589348017402735E-02	1.1048196729404383E+00	2.8499607478949724E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1742	26	0.000000	57	9.2467754101078214E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8479955587305101E+03	-1.1735585033736688E-01	6.9699983610434529E-02	8.7029746257096163E-01	2.8349417333586771E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1852	26	0.000000	167	9.4639445157328805E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8476446371504223E+03	-1.6725074342297419E-01	9.9994236702532616E-02	8.4595646759602738E-01	2.7976035766935130E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2270	26	0.000000	585	9.5278649343371380E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8481598053394109E+03	-9.8833433683607710E-02	5.9204084401926670E-02	8.7858896095859540E-01	2.7867911950908613E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2271	26	0.000000	586	9.5278649343371380E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8481598053394109E+03	-9.8833433683607710E-02	5.9204084401926670E-02	8.7858896095859540E-01	2.7867911950908613E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1738	26	0.000000	53	9.7270417539606191E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8480290402648320E+03	-1.1598282762662956E-01	6.9894541590497003E-02	8.7171312309147209E-01	2.7536000652717925E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1739	26	0.000000	54	9.7270417539606191E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8480290402648320E+03	-1.1598282762662956E-01	6.9894541590497003E-02	8.7171312309147209E-01	2.7536000652717925E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1741	26	0.000000	56	9.7270417539606191E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8480290402648320E+03	-1.1598282762662956E-01	6.9894541590497003E-02	8.7171312309147209E-01	2.7536000652717925E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1743	26	0.000000	58	9.7270417539606191E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8480290402648320E+03	-1.1598282762662956E-01	6.9894541590497003E-02	8.7171312309147209E-01	2.7536000652717925E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2815	26	0.000000	1130	9.7717661439813863E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8487856945850456E+03	5.3390290083273090E-02	3.2217535814755220E-02	1.1143463509823821E+00	2.7462490585438353E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1745	26	0.000000	60	9.9946343838360874E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8480450584928367E+03	-1.1519060433334415E-01	6.9971275912910580E-02	8.7279611315442607E-01	2.7101574780658035E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1746	26	0.000000	61	9.9946343838360874E-02	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8480450584928367E+03	-1.1519060433334415E-01	6.9971275912910580E-02	8.7279611315442607E-01	2.7101574780658035E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2666	26	0.000000	981	1.0285844614737416E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8487821915064967E+03	5.6246768260769957E-02	3.4459247714253308E-02	1.1107536237986859E+00	2.6643026997385499E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1984	26	0.000000	299	1.0488605826822295E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8484875158722316E+03	7.4946411320044148E-02	4.6185784793617561E-02	1.0806399226894765E+00	2.6332071718864700E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1810	26	0.000000	125	1.0503592492881064E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8477782060535051E+03	1.7234375745348188E-01	1.0625282757273609E-01	1.1910748637887085E+00	2.6309350214529057E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1771	26	0.000000	86	1.0546921716459012E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8483149320675373E+03	-9.3613037669089627E-02	5.7785982405578168E-02	9.0633709468615931E-01	2.6243857681500060E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1725	26	0.000000	40	1.0718149496804308E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8476898409318633E+03	-1.6700060158723792E-01	1.0359347613707544E-01	8.1192840112533760E-01	2.5987904287630239E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1726	26	0.000000	41	1.0718149496804308E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8476898409318633E+03	-1.6700060158723792E-01	1.0359347613707544E-01	8.1192840112533760E-01	2.5987904287630239E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1727	26	0.000000	42	1.0718149496804308E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8476898409318633E+03	-1.6700060158723792E-01	1.0359347613707544E-01	8.1192840112533760E-01	2.5987904287630239E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2119	26	0.000000	434	1.0908233584866878E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485949079163327E+03	6.8359123817900422E-02	4.2633806913851088E-02	1.0867192548376392E+00	2.5708974128295812E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2277	26	0.000000	592	1.0975206945171767E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8483483373593533E+03	-8.8251623441291102E-02	5.5144375625498232E-02	8.8962612870581215E-01	2.5611968495615884E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1980	26	0.000000	295	1.1002332132789328E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8484797185669834E+03	-7.7542802743148814E-02	4.8489957266915580E-02	9.2316042617355654E-01	2.5572864990880366E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1981	26	0.000000	296	1.1002332132789328E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8484797185669834E+03	-7.7542802743148814E-02	4.8489957266915580E-02	9.2316042617355654E-01	2.5572864990880366E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1982	26	0.000000	297	1.1002332132789328E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8484797185669834E+03	-7.7542802743148814E-02	4.8489957266915580E-02	9.2316042617355654E-01	2.5572864990880366E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1983	26	0.000000	298	1.1002332132789328E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8484797185669834E+03	-7.7542802743148814E-02	4.8489957266915580E-02	9.2316042617355654E-01	2.5572864990880366E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2913	26	0.000000	1228	1.1090227793859520E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8487504523222995E+03	-5.9059214192502429E-02	3.7022896164240766E-02	8.7733431089681613E-01	2.5446880503673235E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2150	26	0.000000	465	1.1129732208377130E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8486178322378778E+03	6.7417479893142881E-02	4.2309306330038404E-02	1.0869973055818174E+00	2.5390614895962553E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2153	26	0.000000	468	1.1129732208377130E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8486178322378778E+03	6.7417479893142881E-02	4.2309306330038404E-02	1.0869973055818174E+00	2.5390614895962553E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1721	26	0.000000	36	1.1138861668244815E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8476696785385491E+03	-1.7365544603665420E-01	1.0900910252480329E-01	8.0398253609843173E-01	2.5377643223848274E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1723	26	0.000000	38	1.1138861668244815E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8476696785385491E+03	-1.7365544603665420E-01	1.0900910252480329E-01	8.0398253609843173E-01	2.5377643223848274E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1967	26	0.000000	282	1.1171397558539231E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485023896834612E+03	-7.6444903362472352E-02	4.8030598880279420E-02	9.2428974282684961E-01	2.5331509402883490E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1964	26	0.000000	279	1.1254261903304308E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485054597061849E+03	-7.6468125106095811E-02	4.8156367786738243E-02	9.2432243351098975E-01	2.5214678713046750E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2005	26	0.000000	320	1.1276361807250890E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485783412066373E+03	7.0926834289631618E-02	4.4694180528805166E-02	1.0776905718112673E+00	2.5183680139680900E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2352	26	0.000000	667	1.1348601622413867E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8486229124515883E+03	6.8291100512982497E-02	4.3119721559463461E-02	1.1011596849434655E+00	2.5082818022019175E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2353	26	0.000000	668	1.1348601622413867E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8486229124515883E+03	6.8291100512982497E-02	4.3119721559463461E-02	1.1011596849434655E+00	2.5082818022019175E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1841	26	0.000000	156	1.1373703044624395E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8482121028560018E+03	1.0415986585153236E-01	6.5813415865521308E-02	1.1101423814668279E+00	2.5047936826724113E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2104	26	0.000000	419	1.1410816486413033E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8478647678373036E+03	1.4692041492537072E-01	9.2927099071646382E-02	1.1906597663137179E+00	2.4996518960426926E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1747	26	0.000000	62	1.1579259094661265E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8482011190043127E+03	-1.0610042694404727E-01	6.7420814804612400E-02	8.8233972060701893E-01	2.4765452600890412E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1977	26	0.000000	292	1.1619677378372328E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485255776191859E+03	-7.6025415239523789E-02	4.8363476149576194E-02	9.2463383493067375E-01	2.4710559840327049E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2027	26	0.000000	342	1.2018497614186519E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8487294292339986E+03	6.3407758395175817E-02	4.0776920902197859E-02	1.0708948519538479E+00	2.4179980308962414E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2275	26	0.000000	590	1.2202570477589314E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8481204655095053E+03	1.1710741476905359E-01	7.5684593252457869E-02	1.1669592840870222E+00	2.3941636068673784E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2276	26	0.000000	591	1.2202570477589314E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8481204655095053E+03	1.1710741476905359E-01	7.5684593252457869E-02	1.1669592840870222E+00	2.3941636068673784E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2063	26	0.000000	378	1.2420507149779014E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8489639139082349E+03	5.1534245717929014E-02	3.3500153416282444E-02	1.0598787549525015E+00	2.3664550297411986E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2306	26	0.000000	621	1.2607908083427444E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8477655982204101E+03	-1.6750809632653221E-01	1.0943199971058343E-01	7.9807866181643172E-01	2.3430574392061745E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2309	26	0.000000	624	1.2607908083427444E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8477655982204101E+03	-1.6750809632653221E-01	1.0943199971058343E-01	7.9807866181643172E-01	2.3430574392061745E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2310	26	0.000000	625	1.2607908083427444E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8477655982204101E+03	-1.6750809632653221E-01	1.0943199971058343E-01	7.9807866181643172E-01	2.3430574392061745E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1866	26	0.000000	181	1.2646857237628772E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8477291025167499E+03	-1.8321254222436006E-01	1.1981477374223558E-01	8.3143304487316416E-01	2.3382430812389177E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1975	26	0.000000	290	1.2784691800326220E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8484239082165798E+03	8.7107594851944956E-02	5.7172459847162280E-02	1.0938581776676577E+00	2.3213375076642455E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1976	26	0.000000	291	1.2831801195914772E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485978976402603E+03	-7.3977530839921701E-02	4.8614687565723715E-02	9.2658752315648307E-01	2.3156059957983106E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1978	26	0.000000	293	1.2831801195914772E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485978976402603E+03	-7.3977530839921701E-02	4.8614687565723715E-02	9.2658752315648307E-01	2.3156059957983106E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1979	26	0.000000	294	1.2831801195914772E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8485978976402603E+03	-7.3977530839921701E-02	4.8614687565723715E-02	9.2658752315648307E-01	2.3156059957983106E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2478	26	0.000000	793	1.2989161328279364E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8490407010058007E+03	-4.7324871506035704E-02	3.1227984846720250E-02	9.2491637318305420E-01	2.2966296482001862E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1807	26	0.000000	122	1.3004501304384009E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8478747410273711E+03	1.6986227516583963E-01	1.1213085429907740E-01	1.1882969048060337E+00	2.2947935033279032E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2383	26	0.000000	698	1.3047927388296598E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8487410453519851E+03	6.4266184705639551E-02	4.2471919769774318E-02	1.0975617081606761E+00	2.2896086222449052E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2384	26	0.000000	699	1.3047927388296598E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8487410453519851E+03	6.4266184705639551E-02	4.2471919769774318E-02	1.0975617081606761E+00	2.2896086222449052E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1724	26	0.000000	39	1.3202765625488055E-01	9.5259380030003615E-01	1338	-1.8476403647968627E+03	-1.8478416576653765E+03	-1.5807233652686650E-01	1.0488679113773311E-01	8.2011011853591764E-01	2.2712772331264937E+00	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
